Area,Year,average_rain_fall_mm_per_year,Item,Yield,pesticide,avg_temp
3,2005,591.0,1,283917,65437.73,17.83
3,2005,591.0,2,60165,65437.73,17.32
3,2005,591.0,2,60165,65437.73,17.83
3,2005,591.0,3,51872,65437.73,17.32
3,2005,591.0,3,51872,65437.73,17.83
3,2005,591.0,4,27287,65437.73,17.32
3,2005,591.0,4,27287,65437.73,17.83
3,2005,591.0,7,154472,65437.73,17.32
3,2005,591.0,7,154472,65437.73,17.83
3,2005,591.0,5,26356,65437.73,17.32
3,2005,591.0,5,26356,65437.73,17.83
3,2006,591.0,6,100000,65872.12,18.1
3,2006,591.0,6,100000,65872.12,18.35
3,2006,591.0,0,59030,65872.12,18.1
3,2006,591.0,0,59030,65872.12,18.35
3,2006,591.0,1,285828,65872.12,18.1
3,2006,591.0,1,285828,65872.12,18.35
3,2006,591.0,2,70610,65872.12,18.1
3,2006,591.0,2,70610,65872.12,18.35
3,2006,591.0,3,46778,65872.12,18.1
3,2006,591.0,3,46778,65872.12,18.35
3,2006,591.0,4,26793,65872.12,18.1
3,2006,591.0,4,26793,65872.12,18.35
3,2006,591.0,7,143478,65872.12,18.1
3,2006,591.0,7,143478,65872.12,18.35
3,2006,591.0,5,25302,65872.12,18.1
3,2006,591.0,5,25302,65872.12,18.35
3,2007,591.0,6,100000,81582.64,16.71
3,2007,591.0,6,100000,81582.64,17.14
3,2007,591.0,0,76655,81582.64,16.71
3,2007,591.0,0,76655,81582.64,17.14
3,2007,591.0,1,286765,81582.64,16.71
3,2007,591.0,1,286765,81582.64,17.14
3,2007,591.0,2,65604,81582.64,16.71
3,2007,591.0,2,65604,81582.64,17.14
3,2007,591.0,3,47021,81582.64,16.71
3,2007,591.0,3,47021,81582.64,17.14
3,2007,591.0,4,29712,81582.64,16.71
3,2007,591.0,4,29712,81582.64,17.14
3,2007,591.0,7,141667,81582.64,16.71
3,2007,591.0,7,141667,81582.64,17.14
3,2007,591.0,5,26234,81582.64,16.71
3,2007,591.0,5,26234,81582.64,17.14
3,2008,591.0,6,100000,87149.01,17.71
3,2008,591.0,6,100000,87149.01,18.39
3,2008,591.0,0,64525,87149.01,17.71
3,2008,591.0,0,64525,87149.01,18.39
3,2008,591.0,1,279412,87149.01,17.71
3,2008,591.0,1,279412,87149.01,18.39
3,2008,591.0,2,68278,87149.01,17.71
3,2008,591.0,2,68278,87149.01,18.39
3,2008,591.0,3,47474,87149.01,17.71
3,2008,591.0,3,47474,87149.01,18.39
3,2008,591.0,4,28216,87149.01,17.71
3,2008,591.0,4,28216,87149.01,18.39
3,2008,591.0,7,145105,87149.01,17.71
3,2008,591.0,7,145105,87149.01,18.39
3,2008,591.0,5,28271,87149.01,17.71
3,2008,591.0,5,28271,87149.01,18.39
3,2009,591.0,6,101695,61586.56,18.16
3,2009,591.0,6,101695,61586.56,18.09
3,2009,591.0,0,55760,61586.56,18.16
3,2009,591.0,0,55760,61586.56,18.09
3,2009,591.0,1,284439,61586.56,18.16
3,2009,591.0,1,284439,61586.56,18.09
3,2009,591.0,2,68842,61586.56,18.16
3,2009,591.0,2,68842,61586.56,18.09
3,2009,591.0,3,38752,61586.56,18.16
3,2009,591.0,3,38752,61586.56,18.09
3,2009,591.0,4,18480,61586.56,18.16
3,2009,591.0,4,18480,61586.56,18.09
3,2009,591.0,7,151208,61586.56,18.16
3,2009,591.0,7,151208,61586.56,18.09
3,2009,591.0,5,19628,61586.56,18.16
3,2009,591.0,5,19628,61586.56,18.09
3,2010,591.0,6,101000,105915.04,17.33
3,2010,591.0,6,101000,105915.04,17.84
3,2010,591.0,0,78040,105915.04,17.33
3,2010,591.0,0,78040,105915.04,17.84
3,2010,591.0,1,289849,105915.04,17.33
3,2010,591.0,1,289849,105915.04,17.84
3,2010,591.0,2,57646,105915.04,17.33
3,2010,591.0,2,57646,105915.04,17.84
3,2010,591.0,3,48163,105915.04,17.33
3,2010,591.0,3,48163,105915.04,17.84
3,2010,591.0,4,29053,105915.04,17.33
3,2010,591.0,4,29053,105915.04,17.84
3,2010,591.0,7,149382,105915.04,17.33
3,2010,591.0,7,149382,105915.04,17.84
3,2010,591.0,5,27113,105915.04,17.33
3,2010,591.0,5,27113,105915.04,17.84
3,2011,591.0,6,100000,100424.62,17.58
3,2011,591.0,6,100000,100424.62,17.93
3,2011,591.0,0,63503,100424.62,17.58
3,2011,591.0,0,63503,100424.62,17.93
3,2011,591.0,1,286657,100424.62,17.58
3,2011,591.0,1,286657,100424.62,17.93
3,2011,591.0,2,67901,100424.62,17.58
3,2011,591.0,2,67901,100424.62,17.93
3,2011,591.0,3,44029,100424.62,17.58
3,2011,591.0,3,44029,100424.62,17.93
3,2011,591.0,4,26053,100424.62,17.58
3,2011,591.0,4,26053,100424.62,17.93
3,2011,591.0,7,148754,100424.62,17.58
3,2011,591.0,7,148754,100424.62,17.93
3,2011,591.0,5,35063,100424.62,17.58
3,2011,591.0,5,35063,100424.62,17.93
3,2012,591.0,6,100000,136185.08,18.18
3,2012,591.0,6,100000,136185.08,18.43
3,2012,591.0,0,57346,136185.08,18.18
3,2012,591.0,0,57346,136185.08,18.43
3,2012,591.0,1,287821,136185.08,18.18
3,2012,591.0,1,287821,136185.08,18.43
3,2012,591.0,2,66617,136185.08,18.18
3,2012,591.0,2,66617,136185.08,18.43
3,2012,591.0,3,46534,136185.08,18.18
3,2012,591.0,3,46534,136185.08,18.43
3,2012,591.0,4,22814,136185.08,18.18
3,2012,591.0,4,22814,136185.08,18.43
3,2012,591.0,7,148126,136185.08,18.18
3,2012,591.0,7,148126,136185.08,18.43
3,2012,591.0,5,32199,136185.08,18.18
3,2012,591.0,5,32199,136185.08,18.43
3,2013,591.0,6,99459,171945.54,16.45
3,2013,591.0,6,99459,171945.54,16.88
3,2013,591.0,0,66037,171945.54,16.45
3,2013,591.0,0,66037,171945.54,16.88
3,2013,591.0,1,288984,171945.54,16.45
3,2013,591.0,1,288984,171945.54,16.88
3,2013,591.0,2,67187,171945.54,16.45
3,2013,591.0,2,67187,171945.54,16.88
3,2013,591.0,3,40852,171945.54,16.45
3,2013,591.0,3,40852,171945.54,16.88
3,2013,591.0,4,25391,171945.54,16.45
3,2013,591.0,4,25391,171945.54,16.88
3,2013,591.0,7,147498,171945.54,16.45
3,2013,591.0,7,147498,171945.54,16.88
3,2013,591.0,5,26581,171945.54,16.45
3,2013,591.0,5,26581,171945.54,16.88
4,1992,562.0,0,32344,8.0,7.44
4,1992,562.0,1,111301,8.0,7.44
4,1992,562.0,5,21600,8.0,7.44
4,1993,562.0,0,32261,8.0,7.69
4,1993,562.0,1,134416,8.0,7.69
4,1993,562.0,5,22257,8.0,7.69
4,1994,562.0,0,32667,23.0,8.84
4,1994,562.0,1,131195,23.0,8.84
4,1994,562.0,5,17842,23.0,8.84
4,1995,562.0,0,18261,23.9,9.76
4,1995,562.0,1,131196,23.9,9.76
4,1995,562.0,5,25480,23.9,9.76
4,1996,562.0,0,22239,32.0,9.55
4,1996,562.0,1,129626,32.0,9.55
4,1996,562.0,5,23569,32.0,9.55
4,1997,562.0,0,45548,41.46,9.1
4,1997,562.0,1,109362,41.46,9.1
4,1997,562.0,5,17009,41.46,9.1
4,1998,562.0,0,26082,50.92,10.28
4,1998,562.0,1,134409,50.92,10.28
4,1998,562.0,5,20651,50.92,10.28
4,1999,562.0,0,40303,60.38,10.11
4,1999,562.0,1,130618,60.38,10.11
4,1999,562.0,5,19466,60.38,10.11
4,2000,562.0,0,23178,69.85,9.68
4,2000,562.0,1,87349,69.85,9.68
4,2000,562.0,5,16679,69.85,9.68
4,2001,562.0,0,37913,79.31,10.18
4,2001,562.0,1,114619,79.31,10.18
4,2001,562.0,5,22263,79.31,10.18
4,2002,562.0,0,37380,88.77,9.41
4,2002,562.0,1,122814,88.77,9.41
4,2002,562.0,5,23877,88.77,9.41
4,2004,562.0,0,61791,204.77,9.55
4,2004,562.0,1,161509,204.77,9.55
4,2004,562.0,5,23416,204.77,9.55
4,2005,562.0,0,44692,220.51,9.58
4,2005,562.0,1,164459,220.51,9.58
4,2005,562.0,5,20252,220.51,9.58
4,2006,562.0,0,33271,227.55,9.89
4,2006,562.0,1,163418,227.55,9.89
4,2006,562.0,5,14627,227.55,9.89
4,2007,562.0,0,53262,241.71,9.44
4,2007,562.0,1,184719,241.71,9.44
4,2007,562.0,5,25837,241.71,9.44
4,2008,562.0,0,53424,218.2,9.51
4,2008,562.0,1,189096,218.2,9.51
4,2008,562.0,5,24322,218.2,9.51
4,2009,562.0,0,57763,198.36,9.67
4,2009,562.0,1,185496,198.36,9.67
4,2009,562.0,5,22374,198.36,9.67
4,2010,562.0,0,46724,278.72,11.31
4,2010,562.0,1,170146,278.72,11.31
4,2010,562.0,5,21192,278.72,11.31
4,2011,562.0,0,54257,278.72,8.93
4,2011,562.0,1,194426,278.72,8.93
4,2011,562.0,5,28800,278.72,8.93
4,2012,562.0,0,62215,278.72,10.2
4,2012,562.0,1,207151,278.72,10.2
4,2012,562.0,5,26010,278.72,10.2
4,2013,562.0,0,67114,278.72,11.08
4,2013,562.0,1,215290,278.72,11.08
4,2013,562.0,5,31273,278.72,11.08
5,1990,534.0,0,41821,17866.0,16.8
5,1990,534.0,0,41821,17866.0,20.06
5,1990,534.0,0,41821,17866.0,12.11
5,1990,534.0,0,41821,17866.0,14.16
5,1990,534.0,0,41821,17866.0,18.05
5,1990,534.0,0,41821,17866.0,17.47
5,1990,534.0,1,289832,17866.0,16.8
5,1990,534.0,1,289832,17866.0,20.06
5,1990,534.0,1,289832,17866.0,12.11
5,1990,534.0,1,289832,17866.0,14.16
5,1990,534.0,1,289832,17866.0,18.05
5,1990,534.0,1,289832,17866.0,17.47
5,1990,534.0,2,88000,17866.0,16.8
5,1990,534.0,2,88000,17866.0,20.06
5,1990,534.0,2,88000,17866.0,12.11
5,1990,534.0,2,88000,17866.0,14.16
5,1990,534.0,2,88000,17866.0,18.05
5,1990,534.0,2,88000,17866.0,17.47
5,1990,534.0,3,24883,17866.0,16.8
5,1990,534.0,3,24883,17866.0,20.06
5,1990,534.0,3,24883,17866.0,12.11
5,1990,534.0,3,24883,17866.0,14.16
5,1990,534.0,3,24883,17866.0,18.05
5,1990,534.0,3,24883,17866.0,17.47
5,1990,534.0,4,15718,17866.0,16.8
5,1990,534.0,4,15718,17866.0,20.06
5,1990,534.0,4,15718,17866.0,12.11
5,1990,534.0,4,15718,17866.0,14.16
5,1990,534.0,4,15718,17866.0,18.05
5,1990,534.0,4,15718,17866.0,17.47
5,1990,534.0,7,137140,17866.0,16.8
5,1990,534.0,7,137140,17866.0,20.06
5,1990,534.0,7,137140,17866.0,12.11
5,1990,534.0,7,137140,17866.0,14.16
5,1990,534.0,7,137140,17866.0,18.05
5,1990,534.0,7,137140,17866.0,17.47
5,1990,534.0,5,16344,17866.0,16.8
5,1990,534.0,5,16344,17866.0,20.06
5,1990,534.0,5,16344,17866.0,12.11
5,1990,534.0,5,16344,17866.0,14.16
5,1990,534.0,5,16344,17866.0,18.05
5,1990,534.0,5,16344,17866.0,17.47
5,1991,534.0,0,39938,17866.0,16.78
5,1991,534.0,0,39938,17866.0,20.29
5,1991,534.0,0,39938,17866.0,12.22
5,1991,534.0,0,39938,17866.0,13.77
5,1991,534.0,0,39938,17866.0,18.73
5,1991,534.0,0,39938,17866.0,17.85
5,1991,534.0,1,285359,17866.0,16.78
5,1991,534.0,1,285359,17866.0,20.29
5,1991,534.0,1,285359,17866.0,12.22
5,1991,534.0,1,285359,17866.0,13.77
5,1991,534.0,1,285359,17866.0,18.73
5,1991,534.0,1,285359,17866.0,17.85
5,1991,534.0,2,88427,17866.0,16.78
5,1991,534.0,2,88427,17866.0,20.29
5,1991,534.0,2,88427,17866.0,12.22
5,1991,534.0,2,88427,17866.0,13.77
5,1991,534.0,2,88427,17866.0,18.73
5,1991,534.0,2,88427,17866.0,17.85
5,1991,534.0,3,19865,17866.0,16.78
5,1991,534.0,3,19865,17866.0,20.29
5,1991,534.0,3,19865,17866.0,12.22
5,1991,534.0,3,19865,17866.0,13.77
5,1991,534.0,3,19865,17866.0,18.73
5,1991,534.0,3,19865,17866.0,17.85
5,1991,534.0,4,15551,17866.0,16.78
5,1991,534.0,4,15551,17866.0,20.29
5,1991,534.0,4,15551,17866.0,12.22
5,1991,534.0,4,15551,17866.0,13.77
5,1991,534.0,4,15551,17866.0,18.73
5,1991,534.0,4,15551,17866.0,17.85
5,1991,534.0,7,151142,17866.0,16.78
5,1991,534.0,7,151142,17866.0,20.29
5,1991,534.0,7,151142,17866.0,12.22
5,1991,534.0,7,151142,17866.0,13.77
5,1991,534.0,7,151142,17866.0,18.73
5,1991,534.0,7,151142,17866.0,17.85
5,1991,534.0,5,14698,17866.0,16.78
5,1991,534.0,5,14698,17866.0,20.29
5,1991,534.0,5,14698,17866.0,12.22
5,1991,534.0,5,14698,17866.0,13.77
5,1991,534.0,5,14698,17866.0,18.73
5,1991,534.0,5,14698,17866.0,17.85
5,1992,534.0,0,51721,22234.0,15.78
5,1992,534.0,0,51721,22234.0,19.79
5,1992,534.0,0,51721,22234.0,11.21
5,1992,534.0,0,51721,22234.0,13.31
5,1992,534.0,0,51721,22234.0,18.45
5,1992,534.0,0,51721,22234.0,16.89
5,1992,534.0,1,289220,22234.0,15.78
5,1992,534.0,1,289220,22234.0,19.79
5,1992,534.0,1,289220,22234.0,11.21
5,1992,534.0,1,289220,22234.0,13.31
5,1992,534.0,1,289220,22234.0,18.45
5,1992,534.0,1,289220,22234.0,16.89
5,1992,534.0,2,88346,22234.0,15.78
5,1992,534.0,2,88346,22234.0,19.79
5,1992,534.0,2,88346,22234.0,11.21
5,1992,534.0,2,88346,22234.0,13.31
5,1992,534.0,2,88346,22234.0,18.45
5,1992,534.0,2,88346,22234.0,16.89
5,1992,534.0,3,25431,22234.0,15.78
5,1992,534.0,3,25431,22234.0,19.79
5,1992,534.0,3,25431,22234.0,11.21
5,1992,534.0,3,25431,22234.0,13.31
5,1992,534.0,3,25431,22234.0,18.45
5,1992,534.0,3,25431,22234.0,16.89
5,1992,534.0,4,21141,22234.0,15.78
5,1992,534.0,4,21141,22234.0,19.79
5,1992,534.0,4,21141,22234.0,11.21
5,1992,534.0,4,21141,22234.0,13.31
5,1992,534.0,4,21141,22234.0,18.45
5,1992,534.0,4,21141,22234.0,16.89
5,1992,534.0,7,127548,22234.0,15.78
5,1992,534.0,7,127548,22234.0,19.79
5,1992,534.0,7,127548,22234.0,11.21
5,1992,534.0,7,127548,22234.0,13.31
5,1992,534.0,7,127548,22234.0,18.45
5,1992,534.0,7,127548,22234.0,16.89
5,1992,534.0,5,17812,22234.0,15.78
5,1992,534.0,5,17812,22234.0,19.79
5,1992,534.0,5,17812,22234.0,11.21
5,1992,534.0,5,17812,22234.0,13.31
5,1992,534.0,5,17812,22234.0,18.45
5,1992,534.0,5,17812,22234.0,16.89
5,1993,534.0,0,44261,23899.0,16.71
5,1993,534.0,0,44261,23899.0,20.19
5,1993,534.0,0,44261,23899.0,11.84
5,1993,534.0,0,44261,23899.0,13.81
5,1993,534.0,0,44261,23899.0,18.03
5,1993,534.0,0,44261,23899.0,17.42
5,1993,534.0,1,290981,23899.0,16.71
5,1993,534.0,1,290981,23899.0,20.19
5,1993,534.0,1,290981,23899.0,11.84
5,1993,534.0,1,290981,23899.0,13.81
5,1993,534.0,1,290981,23899.0,18.03
5,1993,534.0,1,290981,23899.0,17.42
5,1993,534.0,2,76400,23899.0,16.71
5,1993,534.0,2,76400,23899.0,20.19
5,1993,534.0,2,76400,23899.0,11.84
5,1993,534.0,2,76400,23899.0,13.81
5,1993,534.0,2,76400,23899.0,18.03
5,1993,534.0,2,76400,23899.0,17.42
5,1993,534.0,3,12834,23899.0,16.71
5,1993,534.0,3,12834,23899.0,20.19
5,1993,534.0,3,12834,23899.0,11.84
5,1993,534.0,3,12834,23899.0,13.81
5,1993,534.0,3,12834,23899.0,18.03
5,1993,534.0,3,12834,23899.0,17.42
5,1993,534.0,4,16168,23899.0,16.71
5,1993,534.0,4,16168,23899.0,20.19
5,1993,534.0,4,16168,23899.0,11.84
5,1993,534.0,4,16168,23899.0,13.81
5,1993,534.0,4,16168,23899.0,18.03
5,1993,534.0,4,16168,23899.0,17.42
5,1993,534.0,7,132702,23899.0,16.71
5,1993,534.0,7,132702,23899.0,20.19
5,1993,534.0,7,132702,23899.0,11.84
5,1993,534.0,7,132702,23899.0,13.81
5,1993,534.0,7,132702,23899.0,18.03
5,1993,534.0,7,132702,23899.0,17.42
5,1993,534.0,5,19658,23899.0,16.71
5,1993,534.0,5,19658,23899.0,20.19
5,1993,534.0,5,19658,23899.0,11.84
5,1993,534.0,5,19658,23899.0,13.81
5,1993,534.0,5,19658,23899.0,18.03
5,1993,534.0,5,19658,23899.0,17.42
5,1994,534.0,0,46620,21057.0,16.43
5,1994,534.0,0,46620,21057.0,19.59
5,1994,534.0,0,46620,21057.0,11.6
5,1994,534.0,0,46620,21057.0,13.52
5,1994,534.0,0,46620,21057.0,19.17
5,1994,534.0,0,46620,21057.0,17.36
5,1994,534.0,1,294270,21057.0,16.43
5,1994,534.0,1,294270,21057.0,19.59
5,1994,534.0,1,294270,21057.0,11.6
5,1994,534.0,1,294270,21057.0,13.52
5,1994,534.0,1,294270,21057.0,19.17
5,1994,534.0,1,294270,21057.0,17.36
5,1994,534.0,2,81537,21057.0,16.43
5,1994,534.0,2,81537,21057.0,19.59
5,1994,534.0,2,81537,21057.0,11.6
5,1994,534.0,2,81537,21057.0,13.52
5,1994,534.0,2,81537,21057.0,19.17
5,1994,534.0,2,81537,21057.0,17.36
5,1994,534.0,3,21697,21057.0,16.43
5,1994,534.0,3,21697,21057.0,19.59
5,1994,534.0,3,21697,21057.0,11.6
5,1994,534.0,3,21697,21057.0,13.52
5,1994,534.0,3,21697,21057.0,19.17
5,1994,534.0,3,21697,21057.0,17.36
5,1994,534.0,4,19999,21057.0,16.43
5,1994,534.0,4,19999,21057.0,19.59
5,1994,534.0,4,19999,21057.0,11.6
5,1994,534.0,4,19999,21057.0,13.52
5,1994,534.0,4,19999,21057.0,19.17
5,1994,534.0,4,19999,21057.0,17.36
5,1994,534.0,7,140961,21057.0,16.43
5,1994,534.0,7,140961,21057.0,19.59
5,1994,534.0,7,140961,21057.0,11.6
5,1994,534.0,7,140961,21057.0,13.52
5,1994,534.0,7,140961,21057.0,19.17
5,1994,534.0,7,140961,21057.0,17.36
5,1994,534.0,5,11356,21057.0,16.43
5,1994,534.0,5,11356,21057.0,19.59
5,1994,534.0,5,11356,21057.0,11.6
5,1994,534.0,5,11356,21057.0,13.52
5,1994,534.0,5,11356,21057.0,19.17
5,1994,534.0,5,11356,21057.0,17.36
5,1995,534.0,0,48263,25598.0,16.14
5,1995,534.0,0,48263,25598.0,20.12
5,1995,534.0,0,48263,25598.0,11.39
5,1995,534.0,0,48263,25598.0,13.14
5,1995,534.0,0,48263,25598.0,18.88
5,1995,534.0,0,48263,25598.0,16.95
5,1995,534.0,1,298183,25598.0,16.14
5,1995,534.0,1,298183,25598.0,20.12
5,1995,534.0,1,298183,25598.0,11.39
5,1995,534.0,1,298183,25598.0,13.14
5,1995,534.0,1,298183,25598.0,18.88
5,1995,534.0,1,298183,25598.0,16.95
5,1995,534.0,2,88003,25598.0,16.14
5,1995,534.0,2,88003,25598.0,20.12
5,1995,534.0,2,88003,25598.0,11.39
5,1995,534.0,2,88003,25598.0,13.14
5,1995,534.0,2,88003,25598.0,18.88
5,1995,534.0,2,88003,25598.0,16.95
5,1995,534.0,3,18555,25598.0,16.14
5,1995,534.0,3,18555,25598.0,20.12
5,1995,534.0,3,18555,25598.0,11.39
5,1995,534.0,3,18555,25598.0,13.14
5,1995,534.0,3,18555,25598.0,18.88
5,1995,534.0,3,18555,25598.0,16.95
5,1995,534.0,4,15318,25598.0,16.14
5,1995,534.0,4,15318,25598.0,20.12
5,1995,534.0,4,15318,25598.0,11.39
5,1995,534.0,4,15318,25598.0,13.14
5,1995,534.0,4,15318,25598.0,18.88
5,1995,534.0,4,15318,25598.0,16.95
5,1995,534.0,7,155252,25598.0,16.14
5,1995,534.0,7,155252,25598.0,20.12
5,1995,534.0,7,155252,25598.0,11.39
5,1995,534.0,7,155252,25598.0,13.14
5,1995,534.0,7,155252,25598.0,18.88
5,1995,534.0,7,155252,25598.0,16.95
5,1995,534.0,5,17899,25598.0,16.14
5,1995,534.0,5,17899,25598.0,20.12
5,1995,534.0,5,17899,25598.0,11.39
5,1995,534.0,5,17899,25598.0,13.14
5,1995,534.0,5,17899,25598.0,18.88
5,1995,534.0,5,17899,25598.0,16.95
5,1996,534.0,0,57689,31185.0,16.12
5,1996,534.0,0,57689,31185.0,20.06
5,1996,534.0,0,57689,31185.0,11.29
5,1996,534.0,0,57689,31185.0,13.05
5,1996,534.0,0,57689,31185.0,19.13
5,1996,534.0,0,57689,31185.0,17.05
5,1996,534.0,1,312853,31185.0,16.12
5,1996,534.0,1,312853,31185.0,20.06
5,1996,534.0,1,312853,31185.0,11.29
5,1996,534.0,1,312853,31185.0,13.05
5,1996,534.0,1,312853,31185.0,19.13
5,1996,534.0,1,312853,31185.0,17.05
5,1996,534.0,2,63540,31185.0,16.12
5,1996,534.0,2,63540,31185.0,20.06
5,1996,534.0,2,63540,31185.0,11.29
5,1996,534.0,2,63540,31185.0,13.05
5,1996,534.0,2,63540,31185.0,19.13
5,1996,534.0,2,63540,31185.0,17.05
5,1996,534.0,3,20677,31185.0,16.12
5,1996,534.0,3,20677,31185.0,20.06
5,1996,534.0,3,20677,31185.0,11.29
5,1996,534.0,3,20677,31185.0,13.05
5,1996,534.0,3,20677,31185.0,19.13
5,1996,534.0,3,20677,31185.0,17.05
5,1996,534.0,4,18740,31185.0,16.12
5,1996,534.0,4,18740,31185.0,20.06
5,1996,534.0,4,18740,31185.0,11.29
5,1996,534.0,4,18740,31185.0,13.05
5,1996,534.0,4,18740,31185.0,19.13
5,1996,534.0,4,18740,31185.0,17.05
5,1996,534.0,7,172474,31185.0,16.12
5,1996,534.0,7,172474,31185.0,20.06
5,1996,534.0,7,172474,31185.0,11.29
5,1996,534.0,7,172474,31185.0,13.05
5,1996,534.0,7,172474,31185.0,19.13
5,1996,534.0,7,172474,31185.0,17.05
5,1996,534.0,5,21673,31185.0,16.12
5,1996,534.0,5,21673,31185.0,20.06
5,1996,534.0,5,21673,31185.0,11.29
5,1996,534.0,5,21673,31185.0,13.05
5,1996,534.0,5,21673,31185.0,19.13
5,1996,534.0,5,21673,31185.0,17.05
5,1997,534.0,0,59403,34091.0,16.48
5,1997,534.0,0,59403,34091.0,20.16
5,1997,534.0,0,59403,34091.0,12.13
5,1997,534.0,0,59403,34091.0,13.93
5,1997,534.0,0,59403,34091.0,18.94
5,1997,534.0,0,59403,34091.0,17.51
5,1997,534.0,1,313056,34091.0,16.48
5,1997,534.0,1,313056,34091.0,20.16
5,1997,534.0,1,313056,34091.0,12.13
5,1997,534.0,1,313056,34091.0,13.93
5,1997,534.0,1,313056,34091.0,18.94
5,1997,534.0,1,313056,34091.0,17.51
5,1997,534.0,2,83263,34091.0,16.48
5,1997,534.0,2,83263,34091.0,20.16
5,1997,534.0,2,83263,34091.0,12.13
5,1997,534.0,2,83263,34091.0,13.93
5,1997,534.0,2,83263,34091.0,18.94
5,1997,534.0,2,83263,34091.0,17.51
5,1997,534.0,3,26195,34091.0,16.48
5,1997,534.0,3,26195,34091.0,20.16
5,1997,534.0,3,26195,34091.0,12.13
5,1997,534.0,3,26195,34091.0,13.93
5,1997,534.0,3,26195,34091.0,18.94
5,1997,534.0,3,26195,34091.0,17.51
5,1997,534.0,4,18974,34091.0,16.48
5,1997,534.0,4,18974,34091.0,20.16
5,1997,534.0,4,18974,34091.0,12.13
5,1997,534.0,4,18974,34091.0,13.93
5,1997,534.0,4,18974,34091.0,18.94
5,1997,534.0,4,18974,34091.0,17.51
5,1997,534.0,7,244444,34091.0,16.48
5,1997,534.0,7,244444,34091.0,20.16
5,1997,534.0,7,244444,34091.0,12.13
5,1997,534.0,7,244444,34091.0,13.93
5,1997,534.0,7,244444,34091.0,18.94
5,1997,534.0,7,244444,34091.0,17.51
5,1997,534.0,5,18412,34091.0,16.48
5,1997,534.0,5,18412,34091.0,20.16
5,1997,534.0,5,18412,34091.0,12.13
5,1997,534.0,5,18412,34091.0,13.93
5,1997,534.0,5,18412,34091.0,18.94
5,1997,534.0,5,18412,34091.0,17.51
5,1998,534.0,0,47544,37215.0,16.28
5,1998,534.0,0,47544,37215.0,20.62
5,1998,534.0,0,47544,37215.0,12.46
5,1998,534.0,0,47544,37215.0,13.61
5,1998,534.0,0,47544,37215.0,18.9
5,1998,534.0,0,47544,37215.0,18.05
5,1998,534.0,1,322292,37215.0,16.28
5,1998,534.0,1,322292,37215.0,20.62
5,1998,534.0,1,322292,37215.0,12.46
5,1998,534.0,1,322292,37215.0,13.61
5,1998,534.0,1,322292,37215.0,18.9
5,1998,534.0,1,322292,37215.0,18.05
5,1998,534.0,2,94256,37215.0,16.28
5,1998,534.0,2,94256,37215.0,20.62
5,1998,534.0,2,94256,37215.0,12.46
5,1998,534.0,2,94256,37215.0,13.61
5,1998,534.0,2,94256,37215.0,18.9
5,1998,534.0,2,94256,37215.0,18.05
5,1998,534.0,3,21321,37215.0,16.28
5,1998,534.0,3,21321,37215.0,20.62
5,1998,534.0,3,21321,37215.0,12.46
5,1998,534.0,3,21321,37215.0,13.61
5,1998,534.0,3,21321,37215.0,18.9
5,1998,534.0,3,21321,37215.0,18.05
5,1998,534.0,4,17035,37215.0,16.28
5,1998,534.0,4,17035,37215.0,20.62
5,1998,534.0,4,17035,37215.0,12.46
5,1998,534.0,4,17035,37215.0,13.61
5,1998,534.0,4,17035,37215.0,18.9
5,1998,534.0,4,17035,37215.0,18.05
5,1998,534.0,7,276923,37215.0,16.28
5,1998,534.0,7,276923,37215.0,20.62
5,1998,534.0,7,276923,37215.0,12.46
5,1998,534.0,7,276923,37215.0,13.61
5,1998,534.0,7,276923,37215.0,18.9
5,1998,534.0,7,276923,37215.0,18.05
5,1998,534.0,5,19153,37215.0,16.28
5,1998,534.0,5,19153,37215.0,20.62
5,1998,534.0,5,19153,37215.0,12.46
5,1998,534.0,5,19153,37215.0,13.61
5,1998,534.0,5,19153,37215.0,18.9
5,1998,534.0,5,19153,37215.0,18.05
5,1999,534.0,0,51212,34200.0,16.77
5,1999,534.0,0,51212,34200.0,19.75
5,1999,534.0,0,51212,34200.0,12.1
5,1999,534.0,0,51212,34200.0,14.2
5,1999,534.0,0,51212,34200.0,19.28
5,1999,534.0,0,51212,34200.0,17.55
5,1999,534.0,1,321265,34200.0,16.77
5,1999,534.0,1,321265,34200.0,19.75
5,1999,534.0,1,321265,34200.0,12.1
5,1999,534.0,1,321265,34200.0,14.2
5,1999,534.0,1,321265,34200.0,19.28
5,1999,534.0,1,321265,34200.0,17.55
5,1999,534.0,2,91615,34200.0,16.77
5,1999,534.0,2,91615,34200.0,19.75
5,1999,534.0,2,91615,34200.0,12.1
5,1999,534.0,2,91615,34200.0,14.2
5,1999,534.0,2,91615,34200.0,19.28
5,1999,534.0,2,91615,34200.0,17.55
5,1999,534.0,3,32215,34200.0,16.77
5,1999,534.0,3,32215,34200.0,19.75
5,1999,534.0,3,32215,34200.0,12.1
5,1999,534.0,3,32215,34200.0,14.2
5,1999,534.0,3,32215,34200.0,19.28
5,1999,534.0,3,32215,34200.0,17.55
5,1999,534.0,4,22667,34200.0,16.77
5,1999,534.0,4,22667,34200.0,19.75
5,1999,534.0,4,22667,34200.0,12.1
5,1999,534.0,4,22667,34200.0,14.2
5,1999,534.0,4,22667,34200.0,19.28
